CIS20CD,date,sars_cov2_gc_l_mean,suspended_solids_mg_l,ammonia_mg_l,ophosph_mg_l,sample_ph_pre_ansis,control_gc_l_mean,raw_ansis_sars_repc_std,grab_compo_boo,sars_below_lod,sars_below_loq,reception_delay,catchment_population_ons_mid_2019,catchment_area,catch_in_cis_prop,catch_cis_population,median_prob,ll,ul
J06000171,2020-11-13,4.621704903935304,2.323197665099046,25.526319135423204,0.6185069106449004,7.601754511987456,9805515.834716445,1.2887783594612512,1.0,0.5087730451410681,0.0,1.3836107008144507,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.29873272525887457,0.20120344079816288,0.42597258228316665
J06000171,2020-11-15,4.512581880238539,2.2354393495790643,23.05263827084641,0.5972717684410378,7.601754511987456,9805515.834716445,1.784771635867261,1.0,1.0,0.0,1.393518772490635,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.2895546457260254,0.19379507541982383,0.4142124615666224
J06000171,2020-11-16,4.325825357205746,2.071623385484932,14.491226954858933,0.4468857990482899,7.601754511987456,9805515.834716445,1.1325098615728852,1.0,0.5087730451410681,0.0,1.3823752430669676,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.28489182987001493,0.1900429568436572,0.40821078627787916
J06000171,2020-11-18,4.568563245384178,2.182744496519702,23.035092180564273,0.5565141235200184,7.601754511987456,9805515.834716445,2.0899819127336676,1.0,1.0,0.0,1.394671831548835,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.2754132687446198,0.18244004648984838,0.39595273614795873
J06000171,2020-11-20,4.536622277221577,2.204405127731897,27.98245390971786,0.6071727106653749,7.601754511987456,9805515.834716445,1.8630619351542657,1.0,0.4912269548589318,0.0,1.3954081578219748,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.26089296453791294,0.1711227617711337,0.3783779392999263
J06000171,2020-11-22,4.482100355442543,2.4051032042279377,25.526319135423204,0.6286577941627174,7.601754511987456,9805515.834716445,1.9020260318609683,1.0,0.5087730451410681,0.0,1.3643425735575325,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.24081284506101952,0.1557957370302732,0.35482636016532504
J06000171,2020-11-23,4.167036954992024,2.2664293738537236,27.0,0.623067812423435,7.601754511987456,9805515.834716445,1.6451454548145186,1.0,0.5087730451410681,0.0,1.3881438259674708,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.2304135400219065,0.14792448908439024,0.3425536366026441
J06000171,2020-11-25,4.734727166493428,2.209420416780027,27.01754609028214,0.6281198993857248,7.601754511987456,9805515.834716445,1.8425524496015016,1.0,1.0,0.0,1.3876291919392383,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.20883668705323905,0.1317406349479028,0.3169160284702931
J06000171,2020-11-27,4.935471646423107,2.498842255243383,26.929815638871453,0.6624263958667135,7.601754511987456,9805515.834716445,2.309803227293907,0.4912269548589318,1.0,0.0,1.3757812427622824,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.2129516211293748,0.13414823973661402,0.3218695547509284
J06000171,2020-11-29,3.978954634413867,2.2530653702501495,27.50877304514107,0.6579276459768026,7.601754511987456,9805515.834716445,1.2044353059051172,1.0,0.0,0.0,1.3766143285582992,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.24205831175785902,0.15484695975981017,0.3564188382658762
J06000171,2020-11-30,4.759145081620992,2.9225251865842683,32.98245390971786,0.6942201651315937,7.601754511987456,9805515.834716445,1.8977154029785426,1.0,1.0,0.0,1.3618493400068963,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.2559113752165468,0.16483775968799516,0.37271463308086983
J06000171,2020-12-02,4.4648919739093875,2.3217470503036197,28.5263191354232,0.6533818177244122,7.601754511987456,9805515.834716445,1.7688635997680353,0.5087730451410681,1.0,0.0,1.3715755962869758,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.28235841543251033,0.1841552145259655,0.40357914926853317
J06000171,2020-12-04,4.2779635898816135,2.173952167997035,27.035092180564273,0.633822732827735,7.601754511987456,9805515.834716445,1.240918656500821,1.0,0.5087730451410681,0.0,1.3513295349174834,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.2991140845946597,0.19739476222220273,0.4226616942252116
J06000171,2020-12-06,4.766345050379396,2.3521140416158577,28.421042593730387,0.6225229454941236,7.601754511987456,9805515.834716445,1.5937916602869244,1.0,0.5087730451410681,0.0,1.365186915254,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.3072241912944276,0.2050790990226026,0.4313994182748212
J06000171,2020-12-07,4.353763993357239,2.3321545691004157,28.91226954858932,0.6525346363884347,7.601754511987456,9805515.834716445,1.5626439718810075,1.0,1.0,0.0,1.3494650902812027,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.3112231490491836,0.20887087460421844,0.4357032284689887
J06000171,2020-12-09,4.633151374982206,2.4623189709526963,29.894723458307183,0.6521953009068117,7.601754511987456,9805515.834716445,1.8410964236696816,1.0,1.0,0.0,1.3513351905483733,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.3191122649811627,0.21635653134344343,0.4441849733074283
J06000171,2020-12-11,4.863615993607267,1.845098040014257,27.0,0.6127838466178941,7.699999809265137,10443600.0,0.8290523722556092,1.0,1.0,0.0,1.3988077302032644,3031194.0,613.9342691222417,1.8198249586502868,306234.6845667943,0.3318212652570985,0.2283946977795672,0.45744716666342794
J06000171,2020-12-13,4.946119861649979,2.137442444134827,23.49122695485893,0.5904780413595832,7.601754511987456,9805515.834716445,1.6487319345177935,1.0,1.0,0.0,1.3873221744830289,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.34893679194133465,0.24461507366960236,0.47506172208414177
J06000171,2020-12-14,5.076255521373071,2.1783198607850194,22.0,0.5619795910294874,7.601754511987456,9805515.834716445,1.9000903784891527,1.0,1.0,0.0,1.393826551888228,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.3572480801440633,0.25250359747345963,0.4836081368444389
J06000171,2020-12-16,5.053067376325345,2.3433566275896984,21.49122695485893,0.524703474432111,7.601754511987456,9805515.834716445,2.083639709582773,0.4912269548589318,0.5087730451410681,0.0,1.3891246308541898,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.37340818644867524,0.26786337485597883,0.5002123839172224
J06000171,2020-12-18,5.3872132850406045,2.3804332098632424,24.491226954858934,0.5760246167665594,7.601754511987456,9805515.834716445,1.8802065900692682,0.4912269548589318,0.5087730451410681,0.17862391661073504,1.3736646790258038,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.39104258802434005,0.28305037597943455,0.5194710438897598
J06000171,2020-12-20,5.213149192881809,2.258729050397616,21.49122695485893,0.5556670246100067,7.601754511987456,9805515.834716445,2.273512684722971,1.0,1.0,0.17862391661073504,1.3908783322118188,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.409955175127402,0.2980641793407651,0.5410190986201732
J06000171,2020-12-21,5.306316339799966,1.99563519459755,21.0,0.5314789292238872,7.75,10443600.0,1.7925507037730162,1.0,1.0,0.3010299956639812,1.396489942276805,3031194.0,613.9342691222417,1.8198249586502868,306234.6845667943,0.41911132410840235,0.3053808245100492,0.5514050259776989
J06000171,2020-12-23,4.812685783053787,2.2054036423077528,20.0,0.5377086498895942,7.627193261285266,9805515.834716445,0.954485748128305,1.0,0.5087730451410681,0.0,1.383306082589757,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.43686409678975535,0.319654390059922,0.5714602023454954
J06000171,2020-12-25,5.205650640627652,1.785329835010767,20.0,0.5314789292238872,7.699999809265137,10443600.0,1.5727102608470662,1.0,0.0,0.0,2.080926974363326,3031194.0,613.9342691222417,1.8198249586502868,306234.6845667943,0.46390870885081387,0.3448329556882966,0.5992908126911863
J06000171,2020-12-27,5.205650640627652,1.8750612633917,25.0,0.5910646176463835,7.800000190734863,10443600.0,1.5727102608470662,1.0,0.0,0.0,1.8605376363064798,3031194.0,613.9342691222417,1.8198249586502868,306234.6845667943,0.4985818762310559,0.3791178909303825,0.6334446090885034
J06000171,2020-12-28,5.624075267920138,2.2121403441733962,15.982453909717862,0.46917576527609123,7.652632010583077,9805515.834716445,2.7278090038375598,1.0,0.0,0.0,1.7844773647760994,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.5149327581814342,0.39529606270683226,0.6495643915989006
J06000171,2020-12-30,5.558374191020369,2.0453229787866576,22.0,0.5314789292238872,7.800000190734863,10443600.0,2.2594665438585415,1.0,1.0,0.3010299956639812,1.4068239403146174,3031194.0,613.9342691222417,1.8198249586502868,306234.6845667943,0.5458960939299656,0.4259494603190206,0.6801129284352045
J06000171,2021-01-03,5.724177582752358,2.471162972888836,26.929815638871453,0.6570892944924244,7.652632010583077,9805515.834716445,2.85101842556541,0.5087730451410681,1.0,0.3010299956639812,1.37909869647388,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.569582415385121,0.45214851266192896,0.6984249364333897
J06000171,2021-01-04,4.085404831520239,2.3529267180128723,27.929815638871457,0.6327590267443155,7.601754511987456,9805515.834716445,0.7719630024879662,0.4912269548589318,0.0,0.0,1.6954432666758603,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.5725398103234188,0.4559625439762761,0.6996867185268721
J06000171,2021-01-06,4.085404831520239,2.2688979791713133,28.473680864576796,0.628299271820625,7.601754511987456,9805515.834716445,0.7719630024879662,1.0,0.0,0.0,1.3893474791006057,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.578394860864279,0.4634915679420744,0.7021993378874155
J06000171,2021-01-08,4.085404831520239,2.2923724093020983,30.94736172915359,0.66671488815626,7.601754511987456,9805515.834716445,0.7719630024879662,0.4912269548589318,0.0,0.0,1.3912860113478396,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.6001089582922458,0.48538539810497383,0.7226380761843113
J06000171,2021-01-10,4.085404831520239,2.2937688467413753,29.473680864576796,0.6378757089617284,7.601754511987456,9805515.834716445,0.7719630024879662,1.0,0.0,0.0,1.4007146969473203,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.6354587179260631,0.5196061232558261,0.7586437305200584
J06000171,2021-01-11,5.165890348409068,2.29342015810536,31.421042593730384,0.6668790103468315,7.601754511987456,9805515.834716445,2.151951619970795,1.0,1.0,0.17862391661073504,1.3894303771810728,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.6521100583704226,0.5357557088220801,0.7755856938439352
J06000171,2021-01-13,4.609844851109328,2.371132475003524,28.859631277742913,0.6424123148653013,7.601754511987456,9805515.834716445,1.528688323918316,1.0,1.0,0.0,1.3815584018889973,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.6836117640932575,0.5663577736325617,0.8076071579974864
J06000171,2021-01-15,4.891837064491414,2.1955592386510427,18.198226222018764,0.4750844406496667,7.601754511987456,9805515.834716445,1.868231343917107,1.0,0.0,0.0,1.3881334526589462,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.6938313423593331,0.5759648593687714,0.8189692697949277
J06000171,2021-01-17,4.6685724089333664,2.1276724784824292,20.38595041316611,0.4829235251022549,7.601754511987456,9805515.834716445,1.6610270935978853,1.0,1.0,0.0,1.401516440602381,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.6842472601338663,0.5659512045215518,0.8112584573264675
J06000171,2021-01-18,5.168624466815079,2.245988040700765,26.894723458307183,0.5787797779861992,7.601754511987456,9805515.834716445,2.3357500140136325,1.0,1.0,0.17862391661073504,1.3857891799093967,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.6793747204922124,0.5608564418158632,0.807351096921698
J06000171,2021-01-20,4.569973699165071,2.1363863054159498,21.0,0.5377086498895942,7.601754511987456,9805515.834716445,1.8566558117444398,1.0,0.5087730451410681,0.0,1.3831799632647195,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.6694625079847931,0.5504840309402879,0.7994293039629932
J06000171,2021-01-22,4.368249262352087,2.221482219413858,23.456134774294657,0.5789807400198096,7.601754511987456,9805515.834716445,1.5380161674231823,1.0,0.5087730451410681,0.0,1.3771688390321515,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.6450168787791289,0.5261087246225251,0.776343095553237
J06000171,2021-01-24,4.784802552103101,2.2797143587114412,24.964907819435727,0.5849656203920659,7.601754511987456,9805515.834716445,1.4421326603349773,0.5087730451410681,1.0,0.0,1.379379789479719,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.6033982062136996,0.4851997019924449,0.7354897336299739
J06000171,2021-01-25,5.028227703741546,2.5290736692359785,27.421042593730387,0.6066075060162103,7.601754511987456,9805515.834716445,2.251715311270598,1.0,0.0,0.0,1.3839308267697878,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.580990922919898,0.46320307643230335,0.7135252728403313
J06000171,2021-01-27,5.252931547027165,2.4063008337849285,26.91226954858932,0.6272219255444998,7.601754511987456,9805515.834716445,2.450972897634036,1.0,1.0,0.17862391661073504,1.385736934232144,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.5323781145144846,0.41555596716027987,0.6659536728519283
J06000171,2021-01-29,4.638366694191457,1.9822712330395684,11.0,0.3617278270137777,7.699999809265137,10443600.0,2.0740960259740397,0.0,1.0,0.0,1.4068239403146174,3031194.0,613.9342691222417,1.8198249586502868,306234.6845667943,0.49450195821524534,0.37966282061364026,0.6282164219937352
J06000171,2021-01-31,4.909253608616707,1.9330781040505018,10.49122695485893,0.34242269023528554,7.601754511987456,9805515.834716445,2.2262623339449843,1.0,0.4912269548589318,0.0,1.3832535563612547,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.47084064466537995,0.35904271503062135,0.6035151958742329
J06000171,2021-02-01,4.044539271985991,1.9415281747980968,14.473680864576794,0.45390804352671615,7.601754511987456,9805515.834716445,1.071121144331959,0.5087730451410681,0.0,0.0,1.3734927943674657,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.4585083244555866,0.34835351081816807,0.5906169446949314
