epoch,train_loss,test_loss
0,0.6388451175070277,1.0885403156280518
1,0.20944502599099102,0.5472332239151001
2,0.12199192044927794,0.4803328216075897
3,0.09463966575761636,0.5816625356674194
4,0.11224968636444971,0.46551838517189026
5,0.08776600907246272,0.47057580947875977
6,0.08038699500920142,0.4249390661716461
7,0.08646406742798932,0.3950744569301605
8,0.06946398343379591,0.3501991033554077
9,0.07104071162129734,0.37428852915763855
10,0.07726641715157266,0.3659723401069641
11,0.07407527818691496,0.3258857727050781
12,0.06336738159149594,0.28141558170318604
13,0.06321406439311948,0.29629600048065186
14,0.058619713319428994,0.3139227330684662
15,0.06755950798590978,0.26733654737472534
16,0.05606603309256481,0.270151823759079
17,0.05854420418686727,0.31053492426872253
18,0.05396596855465688,0.2812122106552124
19,0.05571781973555392,0.2767859697341919
20,0.05128220923464088,0.23620273172855377
21,0.051883232578927393,0.25745487213134766
22,0.051833820474498415,0.2067563831806183
23,0.051309074768248725,0.2500160038471222
24,0.053711357983011826,0.2533217668533325
25,0.05155994901981424,0.18671593070030212
26,0.04540395767738422,0.2166886180639267
27,0.04602442826053091,0.19356799125671387
28,0.04756968724997897,0.1887151449918747
29,0.05134922295224433,0.18514105677604675
30,0.06133743359104676,0.18825727701187134
31,0.04512215584662615,0.19822442531585693
32,0.0482148452862805,0.19210875034332275
33,0.045348872868892026,0.16643062233924866
34,0.043407495334452276,0.16012635827064514
35,0.04817149501439987,0.19693225622177124
36,0.04144536387905771,0.20461487770080566
37,0.04281401166728899,0.162414088845253
38,0.04693320932268512,0.1480402648448944
39,0.0454811847531328,0.15613222122192383
40,0.03384047976749785,0.1622346192598343
41,0.04127052784258244,0.20880211889743805
42,0.05288761996609323,0.15888555347919464
43,0.03592454611013333,0.17484568059444427
44,0.04471702513047585,0.1468145102262497
45,0.040639378915668704,0.14869537949562073
46,0.04153305619005479,0.13864034414291382
47,0.04180856286456772,0.1222534328699112
48,0.041503591006439106,0.2138543576002121
49,0.0437667139933682,0.11218295991420746
50,0.04590445802565299,0.1429978609085083
51,0.04068418177684732,0.13564877212047577
52,0.03703958471762199,0.12758925557136536
53,0.03890078823429113,0.11115588247776031
54,0.03765278884812313,0.11932981014251709
55,0.039975867734528055,0.15558676421642303
56,0.04826074039709626,0.14681927859783173
57,0.038903009703419374,0.10674763470888138
58,0.04523125270783317,0.10744890570640564
59,0.04236369956211716,0.11377640068531036
60,0.033534178747704216,0.10315357893705368
61,0.037733175061350946,0.08693163096904755
62,0.0381213824410795,0.09504808485507965
63,0.044003182474304646,0.09632724523544312
64,0.03682009096933054,0.12235759943723679
65,0.03932767352271898,0.11037874966859818
66,0.034721955949184945,0.10944505035877228
67,0.038318404201966,0.09227824211120605
68,0.038758725037469584,0.11114710569381714
69,0.03882864902855134,0.13216358423233032
70,0.03703692354554055,0.09440083056688309
71,0.03931072633713484,0.09707607328891754
72,0.041527719008645006,0.1015571877360344
73,0.03557934412075316,0.10929884016513824
74,0.03623801039750962,0.10175170004367828
75,0.031047767886490215,0.0932711660861969
76,0.03445603263874849,0.08796790987253189
77,0.0402746944889134,0.07873816043138504
78,0.03518881301815603,0.0907156690955162
79,0.040113714870576765,0.08776784688234329
80,0.03355629457270398,0.07806257903575897
81,0.03663310531855506,0.07665715366601944
82,0.03697369215717795,0.0881923958659172
83,0.03286478732365603,0.08700161427259445
84,0.034095012783712034,0.08601848036050797
85,0.033259800023527124,0.0814041793346405
86,0.03492840670743117,0.08199665695428848
87,0.03113367791999789,0.08072187006473541
88,0.033441576924101976,0.07688026875257492
89,0.03478122422215985,0.07792104035615921
90,0.042491647396601884,0.0996137335896492
91,0.033745640852287706,0.09352035075426102
92,0.034468921321425955,0.10353804379701614
93,0.03657900061750529,0.07628675550222397
94,0.040208565774282404,0.07432953268289566
95,0.030288140691232448,0.07226525247097015
96,0.03657352463250943,0.07262217253446579
97,0.03647418230698973,0.07712576538324356
98,0.033989925740980635,0.08322679251432419
99,0.03303601601909773,0.07520559430122375
100,0.030578514278008073,0.07512986660003662
101,0.03367852007824124,0.09379683434963226
102,0.035802868651408776,0.11446037888526917
103,0.0332199343498431,0.08229867368936539
104,0.03213871586337393,0.11187705397605896
105,0.0361237947043835,0.110297791659832
106,0.03678084600388127,0.07851898670196533
107,0.03827530931790962,0.09557413309812546
108,0.034896826462856696,0.12051268666982651
109,0.03368452380356543,0.0942494347691536
110,0.035374577768950484,0.1144459992647171
111,0.03540107574058222,0.08379200845956802
112,0.033290966377392706,0.09548680484294891
113,0.036051957183243596,0.08766061812639236
114,0.03123297931297737,0.11700960248708725
115,0.03771289580446832,0.11506922543048859
