epoch,train_loss,test_loss
0,0.8175206340703309,3.9137699604034424
1,0.4926515382294561,3.859464645385742
2,0.4504166216242547,3.6931302547454834
3,0.4434814732156548,3.7755279541015625
4,0.39893563369325563,3.8824057579040527
5,0.4112894673850022,3.879474639892578
6,0.3880829892176039,3.9322471618652344
7,0.38100359048329147,3.9137673377990723
8,0.35365836234653697,3.8702619075775146
9,0.3600074267562698,3.717000722885132
10,0.34762053527668413,3.632535696029663
11,0.3387489184445026,3.7863810062408447
12,0.32660311562757866,3.5565061569213867
13,0.30498626711321813,3.71832275390625
14,0.29814765821484956,3.640393018722534
15,0.3076072475489448,3.415775775909424
16,0.3065919477273436,2.9581120014190674
17,0.27586856929987086,3.9725847244262695
18,0.30277058336080287,3.349832534790039
19,0.2781241572662896,3.44297456741333
20,0.2956515837679891,3.427002429962158
21,0.2502678268972565,3.3047869205474854
22,0.2529347286212678,3.287760019302368
23,0.26982609986090195,2.9529597759246826
24,0.2587873935699463,2.998150587081909
25,0.25360815862522407,2.908971071243286
26,0.2633633643534838,2.648695707321167
27,0.25133634855349857,2.6652607917785645
28,0.24904690449144326,2.7712485790252686
29,0.24311594350957402,2.891308546066284
30,0.25899434549843564,2.6191458702087402
31,0.24671060040447057,2.6477086544036865
32,0.24167591895835072,2.327362060546875
33,0.23488806947773577,2.5868782997131348
34,0.24181481304706312,2.5944247245788574
35,0.22233344724073129,2.689713478088379
36,0.22569208066253102,2.4634041786193848
37,0.2179489111637368,2.452357292175293
38,0.22616689849425764,2.2755627632141113
39,0.20476559454611704,2.3285293579101562
40,0.2124898971295824,2.06453013420105
41,0.19750692563898423,2.3372623920440674
42,0.19679943464842498,2.2874200344085693
43,0.21673866551296384,2.150240182876587
44,0.1908248601590886,2.49086594581604
45,0.20161330342000605,2.1487486362457275
46,0.18080493062734604,2.14984130859375
47,0.1696323029989121,2.3311614990234375
48,0.1855308663319139,2.4571805000305176
49,0.1738647336468977,2.626727819442749
50,0.20648736006342897,2.0337345600128174
51,0.17940388860947945,2.29508900642395
52,0.19068663026772292,2.055574417114258
53,0.18234493641876706,2.0388195514678955
54,0.17541562875404076,2.217825174331665
55,0.16652625554478637,2.3770341873168945
56,0.18718506140159627,2.1029839515686035
57,0.15452541348834833,2.2323272228240967
58,0.17774376105151923,2.138181447982788
59,0.16678252217232012,2.2640788555145264
60,0.17100663826453918,2.281520128250122
61,0.16699342473464854,2.0522351264953613
62,0.14786070333245924,1.8023667335510254
63,0.15409143422456348,1.9304852485656738
64,0.1553220200699334,2.046409845352173
65,0.14150313112665625,1.8132621049880981
66,0.13704240895515563,2.04940128326416
67,0.15309077588950887,2.048184871673584
68,0.14451417787110105,2.078847646713257
69,0.1341548144963442,2.0594136714935303
70,0.14809386220340634,1.9425134658813477
71,0.13587954183857814,2.0582773685455322
72,0.13861102033771722,2.1179916858673096
73,0.14278969628845944,1.9648621082305908
74,0.1168315324055798,2.150632381439209
75,0.13049009639550657,2.157663345336914
76,0.11538115072557155,2.110098361968994
77,0.12329532907289617,2.2061164379119873
78,0.10715088436343506,2.2302234172821045
79,0.11390046775341034,2.093945026397705
80,0.11659047690530618,2.2444005012512207
81,0.11995455315884422,2.2272861003875732
82,0.12029258954320468,2.15809965133667
