epoch,train_loss,test_loss
0,0.7267390529022497,4.232211589813232
1,0.4931560465518166,4.009006500244141
2,0.42694632124667076,4.044191360473633
3,0.3711887355528626,3.739408016204834
4,0.3410872638809915,4.110858917236328
5,0.341436696257077,3.9563193321228027
6,0.3349266820678524,3.772188425064087
7,0.33302031968738516,3.66329288482666
8,0.31200287505692126,3.526268482208252
9,0.31131519830110027,3.1085879802703857
10,0.3146105497783306,2.8179030418395996
11,0.279519940562108,3.0039639472961426
12,0.29975412946705726,2.773324728012085
13,0.2759321412327243,2.86885404586792
14,0.2634027325639538,2.926215171813965
15,0.27477166582556334,2.756986141204834
16,0.26031746598435385,2.82090163230896
17,0.2621149907217306,2.8992555141448975
18,0.24895415309013105,2.8523120880126953
19,0.23885886860536595,2.904900550842285
20,0.23435223803800695,2.881399393081665
21,0.24555530450215526,2.7816684246063232
22,0.23559604950395285,2.741511344909668
23,0.2274633304161184,3.0316600799560547
24,0.24592729877023137,2.8647072315216064
25,0.22292439120949484,2.84195613861084
26,0.21906021617206872,2.8991189002990723
27,0.21771462393157623,2.946413993835449
28,0.2238913957833075,2.877993106842041
29,0.2139061389892709,2.8801910877227783
30,0.21376037268954165,3.034745454788208
31,0.20570459406749875,2.787940740585327
32,0.2073996251850736,2.867945909500122
33,0.2109842169664654,2.6731693744659424
34,0.2014752734525531,2.891396999359131
35,0.20506982381145158,2.956505060195923
36,0.19304998321276085,2.79960560798645
37,0.1871369483278078,2.8112289905548096
38,0.17847336039823644,2.571272134780884
39,0.17985263488748493,2.6564762592315674
40,0.1772177487465681,2.829700469970703
41,0.18112395353177013,2.8012149333953857
42,0.17912906671271606,2.719546318054199
43,0.17593673835782445,3.087493419647217
44,0.1825000465135364,2.6474921703338623
45,0.17089172021723262,3.0296459197998047
46,0.1742340138583791,2.9123098850250244
47,0.16937872292656525,2.912902593612671
48,0.16998243715394945,2.944105863571167
49,0.16425769987936115,2.839884042739868
50,0.15679138993807867,2.5654454231262207
51,0.14668670946768686,2.8415212631225586
52,0.15278377267075519,2.679722785949707
53,0.13502093273050644,2.7579431533813477
54,0.13823900780841417,2.741852045059204
55,0.147750955513295,2.756166458129883
56,0.13512024655938148,2.687082052230835
57,0.13775855399595172,2.828106641769409
58,0.13064452512737582,2.8512563705444336
59,0.13397941767585045,2.7790613174438477
60,0.13698974810540676,2.684933662414551
61,0.1348310289721863,2.7011730670928955
62,0.12145850975431648,2.667266607284546
63,0.12086496060239334,2.7733116149902344
64,0.12364839795319472,2.727445125579834
65,0.12015495124254741,2.6881794929504395
66,0.12046488768914167,2.746047019958496
67,0.12310128370482548,2.71695876121521
68,0.11898064131245893,2.8253815174102783
69,0.13288167283377228,2.5615413188934326
70,0.11602192861484546,2.76220965385437
71,0.11502685375949916,2.673154354095459
72,0.11857600126634626,2.7230100631713867
73,0.11325397853757821,2.7216978073120117
74,0.1147681389953576,2.700225591659546
75,0.11817167786990895,2.612912178039551
76,0.1181249305898068,2.696516275405884
77,0.11660382173517171,2.742964506149292
78,0.11495302069713087,2.7171826362609863
79,0.11366557194760032,2.643770456314087
80,0.11252609275135339,2.707211494445801
81,0.11182450258410444,2.687805652618408
82,0.11464772903013463,2.681866407394409
83,0.10595718862525388,2.6836676597595215
84,0.10342522151768208,2.629525661468506
85,0.1146221980817762,2.6588048934936523
86,0.11242475510374003,2.6546287536621094
87,0.11295240920256167,2.6653621196746826
88,0.10918271680380784,2.709702730178833
89,0.1133679453575728,2.690420627593994
