epoch,train_loss,test_loss
0,0.8172808448765793,4.521167755126953
1,0.4858144290891348,4.027257919311523
2,0.43775632422344357,3.8698806762695312
3,0.44240813132594614,4.112678050994873
4,0.3841811823202114,4.125129222869873
5,0.3898207070488556,4.210841655731201
6,0.38587410222081575,4.379898548126221
7,0.39179272263073456,4.508329391479492
8,0.3890058667052026,4.450602054595947
9,0.3739080350188648,4.411319255828857
10,0.3814644516975272,4.538657188415527
11,0.3922593527856995,4.323042869567871
12,0.35881490786285963,4.101410388946533
13,0.3429389129958901,4.067343711853027
14,0.33946263629431817,3.5717649459838867
15,0.3325308101142154,3.4998435974121094
16,0.32170483294655294,3.246605634689331
17,0.2976086681672171,3.379793167114258
18,0.2953939297619988,3.272343873977661
19,0.2988532911620888,3.1754703521728516
20,0.28263064941354826,3.1224608421325684
21,0.2670435874777682,2.98946475982666
22,0.28275184377151374,3.029644250869751
23,0.25797513470638034,3.115703821182251
24,0.26689355725459024,2.849306106567383
25,0.2659476013744579,2.9002323150634766
26,0.24342338740825653,2.8456084728240967
27,0.25929469805137784,2.6506497859954834
28,0.23050419591805515,3.081805944442749
29,0.23347329837726613,2.895308256149292
30,0.22551186411988502,2.9158101081848145
31,0.23602981741229692,2.662696599960327
32,0.2207931118706862,2.7328827381134033
33,0.2064250110849446,2.7805333137512207
34,0.20180973067295319,2.694857597351074
35,0.1961630110939344,2.7709546089172363
36,0.199826784724114,2.901918888092041
37,0.20108926719894596,2.9976584911346436
38,0.19471575005673894,2.7924602031707764
39,0.19080072385715505,2.5435070991516113
40,0.17277457543155728,2.68072247505188
41,0.17208879923119264,2.595053195953369
42,0.15975901995803796,2.760718584060669
43,0.16174596767215169,2.6779987812042236
44,0.15957678401587055,2.69492506980896
45,0.1681376789495641,2.7915802001953125
46,0.16128322635503375,2.6563446521759033
47,0.15470321615244828,2.820338249206543
48,0.1693397359739916,2.6910400390625
49,0.16253838140298338,2.787597179412842
50,0.1636954719091163,2.7232937812805176
51,0.15620354132032863,2.7285447120666504
52,0.15073995986113362,2.88832688331604
53,0.15972953596535852,2.8814103603363037
54,0.1509711881916897,2.85248064994812
55,0.153301029740011,2.71077299118042
56,0.1540531112867243,2.8356008529663086
57,0.14257546477750235,2.9104766845703125
58,0.15009869408665918,2.8011090755462646
59,0.1460765035932555,2.8279800415039062
